id,name,type,parentId
654021,Yi Ning Xian,4,654000
654022,Cha Bu Cha Er Xi Bo Zi Zhi Xian,4,654000
654023,Huo Cheng Xian,4,654000
654024,Gong Liu Xian,4,654000
654025,Xin Yuan Xian,4,654000
654026,Zhao Su Xian,4,654000
654027,Te Ke Si Xian,4,654000
654028,Ni Lei Ke Xian,4,654000
654201,Tacity,4,654200
654202,Wu Su Shi,4,654200
654203,Sha Wan Shi,4,654200
654221,E Min Xian,4,654200
654224,Tuo Li Xian,4,654200
654225,Yu Min Xian,4,654200
654226,He Bu Ke Sai ErMongoliaZi Zhi Xian,4,654200
654301,A Lei Tai Shi,4,654300
654321,Bu Er Jin Xian,4,654300
654322,Fu Yun Xian,4,654300
654323,Fu Hai Xian,4,654300
654324,Ha Ba He Xian,4,654300
654325,Qing He Xian,4,654300
654326,Ji Mu Nai Xian,4,654300
659001,Shi He Zi Shi,4,659000
659002,A La Er Shi,4,659000
659003,Tu Mu Shu Ke Shi,4,659000
659004,Wu Jia Qu Shi,4,659000
659005,Bei Tun Shi,4,659000
659006,Tie Men Guan Shi,4,659000
659007,Shuang He Shi,4,659000
659008,Ke Ke Da La Shi,4,659000
659009,Kun Yu Shi,4,659000
659010,Hu Yang He Shi,4,659000
659011,Xin Xing Shi,4,659000
